pT,W,R,pL,c,pL*c,pQ,R1_array,R2_array,Max_R1_Payoff,Max_R2_Payoff,Max_Payoff,Eq,Number_Eqs,Strategy_Name,Strategy
0.5,91,91,0.7312315433498949,9,6.5810838901490545,1,"[[45.5, 45.5], [61.67, 84.42]]","[[45.5, 61.67], [45.5, 84.42]]",84.42,84.42,84.42,"[array([0., 1.]), array([0., 1.]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,76,76,0.41097864428198827,19,7.808594241357778,1,"[[38.0, 38.0], [49.19, 68.19]]","[[38.0, 49.19], [38.0, 68.19]]",68.19,68.19,68.19,"[array([0., 1.]), array([0., 1.]), array([0., 1.]), array([0., 1.])]",2.0,Not_Unique,2
0.5,61,61,0.8877608011339804,11,9.765368812473785,1,"[[30.5, 30.5], [35.98, 51.23]]","[[30.5, 35.98], [30.5, 51.23]]",51.23,51.23,51.23,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,70,70,0.9516807963325464,38,36.16387026063676,1,"[[35.0, 35.0], [16.34, 33.84]]","[[35.0, 16.34], [35.0, 33.84]]",35.0,35.0,35.0,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,70,70,0.5953813864180063,37,22.029111297466233,1,"[[35.0, 35.0], [30.47, 47.97]]","[[35.0, 30.47], [35.0, 47.97]]",35.0,47.97,47.97,"[array([ 1., -0.]), array([ 1., -0.]), array([0., 1.]), array([0., 1.]), array([0.74, 0.26]), array([0.74, 0.26])]",3.0,Not_Unique,2
0.5,85,85,0.036263789389904155,14,0.5076930514586582,1,"[[42.5, 42.5], [63.24, 84.49]]","[[42.5, 63.24], [42.5, 84.49]]",84.49,84.49,84.49,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,83,83,0.9928569652203629,34,33.75713681749234,1,"[[41.5, 41.5], [28.49, 49.24]]","[[41.5, 28.49], [41.5, 49.24]]",41.5,49.24,49.24,"[array([0.5, 0.5]), array([0.5, 0.5]), array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.37, 0.63]), array([0.37, 0.63])]",4.0,Not_Unique,2
0.5,48,48,0.6929740195755765,33,22.868142645994023,1,"[[24.0, 24.0], [13.13, 25.13]]","[[24.0, 13.13], [24.0, 25.13]]",24.0,25.13,25.13,"[array([0.5, 0.5]), array([0.5, 0.5]), array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.09, 0.91]), array([0.09, 0.91])]",4.0,Not_Unique,2
0.5,96,96,0.5188095353500208,33,17.120714666550686,1,"[[48.0, 48.0], [54.88, 78.88]]","[[48.0, 54.88], [48.0, 78.88]]",78.88,78.88,78.88,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,12,12,0.18880089566364744,10,1.8880089566364744,1,"[[6.0, 6.0], [7.11, 10.11]]","[[6.0, 7.11], [6.0, 10.11]]",10.11,10.11,10.11,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,65,65,0.5879076332318294,12,7.0548915987819525,1,"[[32.5, 32.5], [41.7, 57.95]]","[[32.5, 41.7], [32.5, 57.95]]",57.95,57.95,57.95,"[array([0., 1.]), array([0., 1.]), array([-inf,  inf]), array([-inf,  inf])]",2.0,Not_Unique,2
0.5,23,23,0.9801529786417144,15,14.702294679625716,1,"[[11.5, 11.5], [2.55, 8.3]]","[[11.5, 2.55], [11.5, 8.3]]",11.5,11.5,11.5,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,56,56,0.7835632536917779,30,23.506897610753338,1,"[[28.0, 28.0], [18.49, 32.49]]","[[28.0, 18.49], [28.0, 32.49]]",28.0,32.49,32.49,"[array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.32, 0.68]), array([0.32, 0.68])]",3.0,Not_Unique,2
0.5,68,68,0.7704158192314503,12,9.244989830777403,1,"[[34.0, 34.0], [41.76, 58.76]]","[[34.0, 41.76], [34.0, 58.76]]",58.76,58.76,58.76,"[array([0., 1.]), array([0., 1.]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,45,45,0.577738000282954,6,3.466428001697724,1,"[[22.5, 22.5], [30.28, 41.53]]","[[22.5, 30.28], [22.5, 41.53]]",41.53,41.53,41.53,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,97,97,0.4656535943274591,19,8.847418292221723,1,"[[48.5, 48.5], [63.9, 88.15]]","[[48.5, 63.9], [48.5, 88.15]]",88.15,88.15,88.15,"[array([0., 1.]), array([0., 1.]), array([0.67, 0.33]), array([0.67, 0.33])]",2.0,Not_Unique,2
0.5,46,46,0.6095376018723809,18,10.971676833702857,1,"[[23.0, 23.0], [23.53, 35.03]]","[[23.0, 23.53], [23.0, 35.03]]",35.03,35.03,35.03,"[array([0., 1.]), array([0., 1.]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,93,93,0.2789906497747926,34,9.485682092342948,1,"[[46.5, 46.5], [60.26, 83.51]]","[[46.5, 60.26], [46.5, 83.51]]",83.51,83.51,83.51,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,50,50,0.8501072901160932,5,4.250536450580466,1,"[[25.0, 25.0], [33.25, 45.75]]","[[25.0, 33.25], [25.0, 45.75]]",45.75,45.75,45.75,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,89,89,0.24010450771397263,24,5.762508185135343,1,"[[44.5, 44.5], [60.99, 83.24]]","[[44.5, 60.99], [44.5, 83.24]]",83.24,83.24,83.24,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,84,84,0.13873954435094626,43,5.96580040709069,1,"[[42.0, 42.0], [57.03, 78.03]]","[[42.0, 57.03], [42.0, 78.03]]",78.03,78.03,78.03,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,57,57,0.13716701600057624,40,5.4866806400230494,1,"[[28.5, 28.5], [37.26, 51.51]]","[[28.5, 37.26], [28.5, 51.51]]",51.51,51.51,51.51,"[array([0., 1.]), array([0., 1.]), array([0., 1.]), array([0., 1.])]",2.0,Not_Unique,2
0.5,98,98,0.6177712196960946,50,30.88856098480473,1,"[[49.0, 49.0], [42.61, 67.11]]","[[49.0, 42.61], [49.0, 67.11]]",49.0,67.11,67.11,"[array([1., 0.]), array([1., 0.]), array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.74, 0.26]), array([0.74, 0.26])]",4.0,Not_Unique,2
0.5,57,57,0.7874561971290184,29,22.83622971674153,1,"[[28.5, 28.5], [19.91, 34.16]]","[[28.5, 19.91], [28.5, 34.16]]",28.5,34.16,34.16,"[array([0., 1.]), array([0., 1.]), array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.4, 0.6]), array([0.4, 0.6])]",4.0,Not_Unique,2
0.5,94,94,0.7711100943709747,2,1.5422201887419493,1,"[[47.0, 47.0], [68.96, 92.46]]","[[47.0, 68.96], [47.0, 92.46]]",92.46,92.46,92.46,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,25,25,0.49354084305340995,50,24.6770421526705,1,"[[12.5, 12.5], [-5.93, 0.32]]","[[12.5, -5.93], [12.5, 0.32]]",12.5,12.5,12.5,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,93,93,0.7606980483382476,43,32.71001607854465,1,"[[46.5, 46.5], [37.04, 60.29]]","[[46.5, 37.04], [46.5, 60.29]]",46.5,60.29,60.29,"[array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.59, 0.41]), array([0.59, 0.41])]",3.0,Not_Unique,2
0.5,66,66,0.3332026721385365,37,12.32849886912585,1,"[[33.0, 33.0], [37.17, 53.67]]","[[33.0, 37.17], [33.0, 53.67]]",53.67,53.67,53.67,"[array([0., 1.]), array([0., 1.]), array([0., 1.]), array([0., 1.])]",2.0,Not_Unique,2
0.5,65,65,0.8592859005932308,50,42.96429502966154,1,"[[32.5, 32.5], [5.79, 22.04]]","[[32.5, 5.79], [32.5, 22.04]]",32.5,32.5,32.5,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,41,41,0.11041877071187822,49,5.410519764882033,1,"[[20.5, 20.5], [25.34, 35.59]]","[[20.5, 25.34], [20.5, 35.59]]",35.59,35.59,35.59,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,18,18,0.06663074210641018,34,2.265445231617946,1,"[[9.0, 9.0], [11.23, 15.73]]","[[9.0, 11.23], [9.0, 15.73]]",15.73,15.73,15.73,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,14,14,0.43864632533215964,48,21.05502361594366,1,"[[7.0, 7.0], [-10.56, -7.06]]","[[7.0, -10.56], [7.0, -7.06]]",7.0,7.0,7.0,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,74,74,0.8969974854316521,14,12.55796479604313,1,"[[37.0, 37.0], [42.94, 61.44]]","[[37.0, 42.94], [37.0, 61.44]]",61.44,61.44,61.44,"[array([0., 1.]), array([0., 1.]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,43,43,0.05470582831410142,8,0.4376466265128114,1,"[[21.5, 21.5], [31.81, 42.56]]","[[21.5, 31.81], [21.5, 42.56]]",42.56,42.56,42.56,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,73,73,0.8294195509528258,27,22.394327875726297,1,"[[36.5, 36.5], [32.36, 50.61]]","[[36.5, 32.36], [36.5, 50.61]]",36.5,50.61,50.61,"[array([0., 1.]), array([0., 1.]), array([0.77, 0.23]), array([0.77, 0.23]), array([1., 0.]), array([1., 0.])]",3.0,Not_Unique,2
0.5,33,33,0.908507346660368,39,35.431786519754354,1,"[[16.5, 16.5], [-10.68, -2.43]]","[[16.5, -10.68], [16.5, -2.43]]",16.5,16.5,16.5,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,51,51,0.6684086167441086,33,22.057484352555583,1,"[[25.5, 25.5], [16.19, 28.94]]","[[25.5, 16.19], [25.5, 28.94]]",25.5,28.94,28.94,"[array([0., 1.]), array([0., 1.]), array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.27, 0.73]), array([0.27, 0.73])]",4.0,Not_Unique,2
0.5,22,22,0.7479321648836866,42,31.413150925114838,1,"[[11.0, 11.0], [-14.91, -9.41]]","[[11.0, -14.91], [11.0, -9.41]]",11.0,11.0,11.0,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,32,32,0.36213606306284096,39,14.123306459450797,1,"[[16.0, 16.0], [9.88, 17.88]]","[[16.0, 9.88], [16.0, 17.88]]",16.0,17.88,17.88,"[array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.24, 0.76]), array([0.24, 0.76])]",3.0,Not_Unique,2
0.5,4,4,0.3327387851710968,46,15.305984117870452,1,"[[2.0, 2.0], [-12.31, -11.31]]","[[2.0, -12.31], [2.0, -11.31]]",2.0,2.0,2.0,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,7,7,0.5926005738910999,46,27.259626398990594,1,"[[3.5, 3.5], [-22.01, -20.26]]","[[3.5, -22.01], [3.5, -20.26]]",3.5,3.5,3.5,"[array([ 1., -0.]), array([ 1., -0.])]",1.0,Guess,0
0.5,66,66,0.14905682919078322,21,3.130193413006448,1,"[[33.0, 33.0], [46.37, 62.87]]","[[33.0, 46.37], [33.0, 62.87]]",62.87,62.87,62.87,"[array([-0.,  1.]), array([-0.,  1.]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,68,68,0.9502315936232831,48,45.61111649391759,1,"[[34.0, 34.0], [5.39, 22.39]]","[[34.0, 5.39], [34.0, 22.39]]",34.0,34.0,34.0,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,58,58,0.007788244438989289,50,0.38941222194946445,1,"[[29.0, 29.0], [43.11, 57.61]]","[[29.0, 43.11], [29.0, 57.61]]",57.61,57.61,57.61,"[array([0., 1.]), array([0., 1.]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,51,51,0.7860348921278785,12,9.432418705534541,1,"[[25.5, 25.5], [28.82, 41.57]]","[[25.5, 28.82], [25.5, 41.57]]",41.57,41.57,41.57,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,83,83,0.752997511784977,23,17.31894277105447,1,"[[41.5, 41.5], [44.93, 65.68]]","[[41.5, 44.93], [41.5, 65.68]]",65.68,65.68,65.68,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,76,76,0.4638756276934982,1,0.4638756276934982,1,"[[38.0, 38.0], [56.54, 75.54]]","[[38.0, 56.54], [38.0, 75.54]]",75.54,75.54,75.54,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,2,2,0.34703097191169174,50,17.35154859558459,1,"[[1.0, 1.0], [-15.85, -15.35]]","[[1.0, -15.85], [1.0, -15.35]]",1.0,1.0,1.0,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,4,4,0.7456727000918024,3,2.2370181002754075,1,"[[2.0, 2.0], [0.76, 1.76]]","[[2.0, 0.76], [2.0, 1.76]]",2.0,2.0,2.0,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,87,87,0.29982153680025647,43,12.892326082411028,1,"[[43.5, 43.5], [52.36, 74.11]]","[[43.5, 52.36], [43.5, 74.11]]",74.11,74.11,74.11,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,90,90,0.677186029438492,15,10.157790441577381,1,"[[45.0, 45.0], [57.34, 79.84]]","[[45.0, 57.34], [45.0, 79.84]]",79.84,79.84,79.84,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,79,79,0.6387207631302142,23,14.690577551994927,1,"[[39.5, 39.5], [44.56, 64.31]]","[[39.5, 44.56], [39.5, 64.31]]",64.31,64.31,64.31,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,90,90,0.9281499906128442,46,42.694899568190834,1,"[[45.0, 45.0], [24.81, 47.31]]","[[45.0, 24.81], [45.0, 47.31]]",45.0,47.31,47.31,"[array([1., 0.]), array([1., 0.]), array([-0.,  1.]), array([-0.,  1.]), array([0.1, 0.9]), array([0.1, 0.9])]",3.0,Not_Unique,2
0.5,45,45,0.9438933207274237,22,20.765653056003323,1,"[[22.5, 22.5], [12.98, 24.23]]","[[22.5, 12.98], [22.5, 24.23]]",22.5,24.23,24.23,"[array([ 1., -0.]), array([ 1., -0.]), array([-0.,  1.]), array([-0.,  1.]), array([0.15, 0.85]), array([0.15, 0.85])]",3.0,Not_Unique,2
0.5,2,2,0.3088665871227031,6,1.8531995227362186,1,"[[1.0, 1.0], [-0.35, 0.15]]","[[1.0, -0.35], [1.0, 0.15]]",1.0,1.0,1.0,"[array([0., 1.]), array([0., 1.]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,25,25,0.3957054208636368,45,17.806743938863654,1,"[[12.5, 12.5], [0.94, 7.19]]","[[12.5, 0.94], [12.5, 7.19]]",12.5,12.5,12.5,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,81,81,0.41463329241460944,28,11.609732187609065,1,"[[40.5, 40.5], [49.14, 69.39]]","[[40.5, 49.14], [40.5, 69.39]]",69.39,69.39,69.39,"[array([-0.,  1.]), array([-0.,  1.]), array([0.5, 0.5]), array([0.5, 0.5])]",2.0,Not_Unique,2
0.5,39,39,0.9966780265755687,22,21.92691658466251,1,"[[19.5, 19.5], [7.32, 17.07]]","[[19.5, 7.32], [19.5, 17.07]]",19.5,19.5,19.5,"[array([0.5, 0.5]), array([0.5, 0.5]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,31,31,0.023741185422407884,25,0.5935296355601971,1,"[[15.5, 15.5], [22.66, 30.41]]","[[15.5, 22.66], [15.5, 30.41]]",30.41,30.41,30.41,"[array([0., 1.]), array([0., 1.]), array([0., 1.]), array([0., 1.])]",2.0,Not_Unique,2
0.5,63,63,0.7764112143125831,31,24.068747643690077,1,"[[31.5, 31.5], [23.18, 38.93]]","[[31.5, 23.18], [31.5, 38.93]]",31.5,38.93,38.93,"[array([1., 0.]), array([1., 0.]), array([-0.,  1.]), array([-0.,  1.]), array([0.47, 0.53]), array([0.47, 0.53])]",3.0,Not_Unique,2
0.5,69,69,0.1951207742932195,5,0.9756038714660975,1,"[[34.5, 34.5], [50.77, 68.02]]","[[34.5, 50.77], [34.5, 68.02]]",68.02,68.02,68.02,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,14,14,0.405900884910791,38,15.424233626610059,1,"[[7.0, 7.0], [-4.92, -1.42]]","[[7.0, -4.92], [7.0, -1.42]]",7.0,7.0,7.0,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,35,35,0.5985306527874642,40,23.94122611149857,1,"[[17.5, 17.5], [2.31, 11.06]]","[[17.5, 2.31], [17.5, 11.06]]",17.5,17.5,17.5,"[array([1., 0.]), array([1., 0.]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,45,45,0.299368276065174,22,6.586102073433828,1,"[[22.5, 22.5], [27.16, 38.41]]","[[22.5, 27.16], [22.5, 38.41]]",38.41,38.41,38.41,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,41,41,0.5267210393478113,12,6.320652472173736,1,"[[20.5, 20.5], [24.43, 34.68]]","[[20.5, 24.43], [20.5, 34.68]]",34.68,34.68,34.68,"[array([-0.,  1.]), array([-0.,  1.]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,60,60,0.031009484944231946,34,1.0543224881038862,1,"[[30.0, 30.0], [43.95, 58.95]]","[[30.0, 43.95], [30.0, 58.95]]",58.95,58.95,58.95,"[array([0., 1.]), array([0., 1.]), array([0., 1.]), array([0., 1.])]",2.0,Not_Unique,2
0.5,96,96,0.7111861721104219,3,2.1335585163312656,1,"[[48.0, 48.0], [69.87, 93.87]]","[[48.0, 69.87], [48.0, 93.87]]",93.87,93.87,93.87,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,47,47,0.21853246286916672,47,10.271025754850836,1,"[[23.5, 23.5], [24.98, 36.73]]","[[23.5, 24.98], [23.5, 36.73]]",36.73,36.73,36.73,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,23,23,0.40733383711627436,22,8.961344416558036,1,"[[11.5, 11.5], [8.29, 14.04]]","[[11.5, 8.29], [11.5, 14.04]]",11.5,14.04,14.04,"[array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.44, 0.56]), array([0.44, 0.56])]",3.0,Not_Unique,2
0.5,43,43,0.6554388552633343,24,15.730532526320024,1,"[[21.5, 21.5], [16.52, 27.27]]","[[21.5, 16.52], [21.5, 27.27]]",21.5,27.27,27.27,"[array([1., 0.]), array([1., 0.]), array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.54, 0.46]), array([0.54, 0.46])]",4.0,Not_Unique,2
0.5,50,50,0.4580262904085166,26,11.908683550621433,1,"[[25.0, 25.0], [25.59, 38.09]]","[[25.0, 25.59], [25.0, 38.09]]",38.09,38.09,38.09,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,47,47,0.7417609580281138,20,14.835219160562277,1,"[[23.5, 23.5], [20.41, 32.16]]","[[23.5, 20.41], [23.5, 32.16]]",23.5,32.16,32.16,"[array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.74, 0.26]), array([0.74, 0.26])]",3.0,Not_Unique,2
0.5,4,4,0.7810852949349074,19,14.840620603763242,1,"[[2.0, 2.0], [-11.84, -10.84]]","[[2.0, -11.84], [2.0, -10.84]]",2.0,2.0,2.0,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,24,24,0.30993012470146575,20,6.1986024940293145,1,"[[12.0, 12.0], [11.8, 17.8]]","[[12.0, 11.8], [12.0, 17.8]]",12.0,17.8,17.8,"[array([0., 1.]), array([0., 1.]), array([0.97, 0.03]), array([0.97, 0.03]), array([1., 0.]), array([1., 0.])]",3.0,Not_Unique,2
0.5,54,54,0.08018062308498908,42,3.3675861695695413,1,"[[27.0, 27.0], [37.13, 50.63]]","[[27.0, 37.13], [27.0, 50.63]]",50.63,50.63,50.63,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,54,54,0.8112406925743275,24,19.46977662178386,1,"[[27.0, 27.0], [21.03, 34.53]]","[[27.0, 21.03], [27.0, 34.53]]",27.0,34.53,34.53,"[array([1., 0.]), array([1., 0.]), array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.56, 0.44]), array([0.56, 0.44])]",4.0,Not_Unique,2
0.5,24,24,0.8245867621747068,24,19.790082292192963,1,"[[12.0, 12.0], [-1.79, 4.21]]","[[12.0, -1.79], [12.0, 4.21]]",12.0,12.0,12.0,"[array([0.5, 0.5]), array([0.5, 0.5]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,32,32,0.34810836520572386,34,11.835684416994612,1,"[[16.0, 16.0], [12.16, 20.16]]","[[16.0, 12.16], [16.0, 20.16]]",16.0,20.16,20.16,"[array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.52, 0.48]), array([0.52, 0.48])]",3.0,Not_Unique,2
0.5,85,85,0.20016119505380314,37,7.405964216990716,1,"[[42.5, 42.5], [56.34, 77.59]]","[[42.5, 56.34], [42.5, 77.59]]",77.59,77.59,77.59,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,90,90,0.09781349461844224,35,3.4234723116454786,1,"[[45.0, 45.0], [64.08, 86.58]]","[[45.0, 64.08], [45.0, 86.58]]",86.58,86.58,86.58,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,39,39,0.15641571158377288,40,6.256628463350915,1,"[[19.5, 19.5], [22.99, 32.74]]","[[19.5, 22.99], [19.5, 32.74]]",32.74,32.74,32.74,"[array([0., 1.]), array([0., 1.]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,80,80,0.01858370627546735,10,0.1858370627546735,1,"[[40.0, 40.0], [59.81, 79.81]]","[[40.0, 59.81], [40.0, 79.81]]",79.81,79.81,79.81,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,61,61,0.8625307301158947,8,6.900245840927157,1,"[[30.5, 30.5], [38.85, 54.1]]","[[30.5, 38.85], [30.5, 54.1]]",54.1,54.1,54.1,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,46,46,0.7889169359352616,33,26.034258885863633,1,"[[23.0, 23.0], [8.47, 19.97]]","[[23.0, 8.47], [23.0, 19.97]]",23.0,23.0,23.0,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,59,59,0.4329525892399366,45,19.48286651579715,1,"[[29.5, 29.5], [24.77, 39.52]]","[[29.5, 24.77], [29.5, 39.52]]",29.5,39.52,39.52,"[array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.68, 0.32]), array([0.68, 0.32])]",3.0,Not_Unique,2
0.5,82,82,0.02412915948168659,38,0.9169080603040904,1,"[[41.0, 41.0], [60.58, 81.08]]","[[41.0, 60.58], [41.0, 81.08]]",81.08,81.08,81.08,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,90,90,0.29693451070728605,14,4.157083149902005,1,"[[45.0, 45.0], [63.34, 85.84]]","[[45.0, 63.34], [45.0, 85.84]]",85.84,85.84,85.84,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,98,98,0.38049976310539124,31,11.795492656267129,1,"[[49.0, 49.0], [61.7, 86.2]]","[[49.0, 61.7], [49.0, 86.2]]",86.2,86.2,86.2,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,51,51,0.5349149157835817,19,10.163383399888053,1,"[[25.5, 25.5], [28.09, 40.84]]","[[25.5, 28.09], [25.5, 40.84]]",40.84,40.84,40.84,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,15,15,0.7907425124126013,39,30.83895798409145,1,"[[7.5, 7.5], [-19.59, -15.84]]","[[7.5, -19.59], [7.5, -15.84]]",7.5,7.5,7.5,"[array([1., 0.]), array([1., 0.])]",1.0,Guess,0
0.5,51,51,0.21744075311175903,12,2.6092890373411084,1,"[[25.5, 25.5], [35.64, 48.39]]","[[25.5, 35.64], [25.5, 48.39]]",48.39,48.39,48.39,"[array([0., 1.]), array([0., 1.]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,66,66,0.1785028060372439,15,2.677542090558658,1,"[[33.0, 33.0], [46.82, 63.32]]","[[33.0, 46.82], [33.0, 63.32]]",63.32,63.32,63.32,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,60,60,0.10546536672229412,31,3.2694263683911178,1,"[[30.0, 30.0], [41.73, 56.73]]","[[30.0, 41.73], [30.0, 56.73]]",56.73,56.73,56.73,"[array([-0.,  1.]), array([-0.,  1.])]",1.0,Review,1
0.5,34,34,0.5603953105558107,25,14.009882763895268,1,"[[17.0, 17.0], [11.49, 19.99]]","[[17.0, 11.49], [17.0, 19.99]]",17.0,19.99,19.99,"[array([1., 0.]), array([1., 0.]), array([0., 1.]), array([0., 1.]), array([0.35, 0.65]), array([0.35, 0.65])]",3.0,Not_Unique,2
0.5,43,43,0.5675738592187572,20,11.351477184375145,1,"[[21.5, 21.5], [20.9, 31.65]]","[[21.5, 20.9], [21.5, 31.65]]",21.5,31.65,31.65,"[array([0., 1.]), array([0., 1.]), array([1., 0.]), array([1., 0.]), array([0.94, 0.06]), array([0.94, 0.06]), array([ 1., -0.]), array([ 1., -0.])]",4.0,Not_Unique,2
0.5,88,88,0.05632832285771938,1,0.05632832285771938,1,"[[44.0, 44.0], [65.94, 87.94]]","[[44.0, 65.94], [44.0, 87.94]]",87.94,87.94,87.94,"[array([0., 1.]), array([0., 1.]), array([0., 1.]), array([0., 1.])]",2.0,Not_Unique,2
0.5,51,51,0.4848578560805272,21,10.182014977691072,1,"[[25.5, 25.5], [28.07, 40.82]]","[[25.5, 28.07], [25.5, 40.82]]",40.82,40.82,40.82,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,71,71,0.45197708146461113,16,7.231633303433778,1,"[[35.5, 35.5], [46.02, 63.77]]","[[35.5, 46.02], [35.5, 63.77]]",63.77,63.77,63.77,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,39,39,0.939011224195729,2,1.878022448391458,1,"[[19.5, 19.5], [27.37, 37.12]]","[[19.5, 27.37], [19.5, 37.12]]",37.12,37.12,37.12,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,50,50,0.11630156958299953,50,5.815078479149976,1,"[[25.0, 25.0], [31.68, 44.18]]","[[25.0, 31.68], [25.0, 44.18]]",44.18,44.18,44.18,"[array([0., 1.]), array([0., 1.])]",1.0,Review,1
0.5,1,1,0.25832887775552305,15,3.8749331663328457,1,"[[0.5, 0.5], [-3.12, -2.87]]","[[0.5, -3.12], [0.5, -2.87]]",0.5,0.5,0.5,"[array([0., 1.]), array([0., 1.]), array([1., 0.]), array([1., 0.])]",2.0,Not_Unique,2
0.5,33,33,0.5090246034640716,26,13.234639690065862,1,"[[16.5, 16.5], [11.52, 19.77]]","[[16.5, 11.52], [16.5, 19.77]]",16.5,19.77,19.77,"[array([1., 0.]), array([1., 0.]), array([-0.,  1.]), array([-0.,  1.]), array([0.4, 0.6]), array([0.4, 0.6])]",3.0,Not_Unique,2
